"Step","llm_v4_direct_select_pos_1 - total_success","llm_v4_direct_select_pos_1 - total_success__MIN","llm_v4_direct_select_pos_1 - total_success__MAX","llm_v3_pos_neg_dst - total_success","llm_v3_pos_neg_dst - total_success__MIN","llm_v3_pos_neg_dst - total_success__MAX","fbe_baseline - total_success","fbe_baseline - total_success__MIN","fbe_baseline - total_success__MAX","llm_v2_pos_cot - total_success","llm_v2_pos_cot - total_success__MIN","llm_v2_pos_cot - total_success__MAX","l3mvn_baseline_local_step_15 - total_success","l3mvn_baseline_local_step_15 - total_success__MIN","l3mvn_baseline_local_step_15 - total_success__MAX","llm_v1_no_cot_local_step_15 - total_success","llm_v1_no_cot_local_step_15 - total_success__MIN","llm_v1_no_cot_local_step_15 - total_success__MAX","sem_exp_baseline - total_success","sem_exp_baseline - total_success__MIN","sem_exp_baseline - total_success__MAX"
"7620","0.5299401197604791","0.5299401197604791","0.5299401197604791","0.5064935064935064","0.5064935064935064","0.5064935064935064","0.4713804713804714","0.4713804713804714","0.4713804713804714","0.47333333333333333","0.47333333333333333","0.47333333333333333","0.48663101604278075","0.48663101604278075","0.48663101604278075","0.5066225165562914","0.5066225165562914","0.5066225165562914","0.4115384615384615","0.4115384615384615","0.4115384615384615"
"7630","0.5299401197604791","0.5299401197604791","0.5299401197604791","0.5064935064935064","0.5064935064935064","0.5064935064935064","0.4713804713804714","0.4713804713804714","0.4713804713804714","0.47333333333333333","0.47333333333333333","0.47333333333333333","0.48533333333333334","0.48533333333333334","0.48533333333333334","0.5082508250825083","0.5082508250825083","0.5082508250825083","0.4115384615384615","0.4115384615384615","0.4115384615384615"
"7640","0.5299401197604791","0.5299401197604791","0.5299401197604791","0.5064935064935064","0.5064935064935064","0.5064935064935064","0.4682274247491639","0.4682274247491639","0.4682274247491639","0.4768211920529801","0.4768211920529801","0.4768211920529801","0.48533333333333334","0.48533333333333334","0.48533333333333334","0.5082508250825083","0.5082508250825083","0.5082508250825083","0.4115384615384615","0.4115384615384615","0.4115384615384615"
"7650","0.5299401197604791","0.5299401197604791","0.5299401197604791","0.5064935064935064","0.5064935064935064","0.5064935064935064","0.4666666666666667","0.4666666666666667","0.4666666666666667","0.4768211920529801","0.4768211920529801","0.4768211920529801","0.48533333333333334","0.48533333333333334","0.48533333333333334","0.5082508250825083","0.5082508250825083","0.5082508250825083","0.4099616858237548","0.4099616858237548","0.4099616858237548"
"7660","0.5283582089552239","0.5283582089552239","0.5283582089552239","0.5064935064935064","0.5064935064935064","0.5064935064935064","0.4666666666666667","0.4666666666666667","0.4666666666666667","0.4768211920529801","0.4768211920529801","0.4768211920529801","0.48404255319148937","0.48404255319148937","0.48404255319148937","0.5065359477124183","0.5065359477124183","0.5065359477124183","0.4099616858237548","0.4099616858237548","0.4099616858237548"
"7670","0.5283582089552239","0.5283582089552239","0.5283582089552239","0.5064935064935064","0.5064935064935064","0.5064935064935064","0.4666666666666667","0.4666666666666667","0.4666666666666667","0.4752475247524752","0.4752475247524752","0.4752475247524752","0.48404255319148937","0.48404255319148937","0.48404255319148937","0.5065359477124183","0.5065359477124183","0.5065359477124183","0.4083969465648855","0.4083969465648855","0.4083969465648855"
"7680","0.5283582089552239","0.5283582089552239","0.5283582089552239","0.5064935064935064","0.5064935064935064","0.5064935064935064","0.4666666666666667","0.4666666666666667","0.4666666666666667","0.4752475247524752","0.4752475247524752","0.4752475247524752","0.48412698412698413","0.48412698412698413","0.48412698412698413","0.504885993485342","0.504885993485342","0.504885993485342","0.4068441064638783","0.4068441064638783","0.4068441064638783"
"7690","0.5283582089552239","0.5283582089552239","0.5283582089552239","0.5048543689320388","0.5048543689320388","0.5048543689320388","0.4666666666666667","0.4666666666666667","0.4666666666666667","0.4752475247524752","0.4752475247524752","0.4752475247524752","0.48548812664907653","0.48548812664907653","0.48548812664907653","0.504885993485342","0.504885993485342","0.504885993485342","0.4068441064638783","0.4068441064638783","0.4068441064638783"
"7700","0.5267857142857143","0.5267857142857143","0.5267857142857143","0.5064516129032258","0.5064516129032258","0.5064516129032258","0.4684385382059801","0.4684385382059801","0.4684385382059801","0.4752475247524752","0.4752475247524752","0.4752475247524752","0.48548812664907653","0.48548812664907653","0.48548812664907653","0.504885993485342","0.504885993485342","0.504885993485342","0.4090909090909091","0.4090909090909091","0.4090909090909091"
"7710","0.5267857142857143","0.5267857142857143","0.5267857142857143","0.5064516129032258","0.5064516129032258","0.5064516129032258","0.46688741721854304","0.46688741721854304","0.46688741721854304","0.4752475247524752","0.4752475247524752","0.4752475247524752","0.48548812664907653","0.48548812664907653","0.48548812664907653","0.504885993485342","0.504885993485342","0.504885993485342","0.4090909090909091","0.4090909090909091","0.4090909090909091"
"7720","0.5252225519287834","0.5252225519287834","0.5252225519287834","0.5064516129032258","0.5064516129032258","0.5064516129032258","0.46688741721854304","0.46688741721854304","0.46688741721854304","0.4752475247524752","0.4752475247524752","0.4752475247524752","0.4842105263157895","0.4842105263157895","0.4842105263157895","0.5032467532467533","0.5032467532467533","0.5032467532467533","0.4075471698113208","0.4075471698113208","0.4075471698113208"
"7730","0.5252225519287834","0.5252225519287834","0.5252225519287834","0.5064516129032258","0.5064516129032258","0.5064516129032258","0.46534653465346537","0.46534653465346537","0.46534653465346537","0.4721311475409836","0.4721311475409836","0.4721311475409836","0.4842105263157895","0.4842105263157895","0.4842105263157895","0.5032467532467533","0.5032467532467533","0.5032467532467533","0.40977443609022557","0.40977443609022557","0.40977443609022557"
"7740","0.5252225519287834","0.5252225519287834","0.5252225519287834","0.5064516129032258","0.5064516129032258","0.5064516129032258","0.46534653465346537","0.46534653465346537","0.46534653465346537","0.4721311475409836","0.4721311475409836","0.4721311475409836","0.4842105263157895","0.4842105263157895","0.4842105263157895","0.5016181229773463","0.5016181229773463","0.5016181229773463","0.40977443609022557","0.40977443609022557","0.40977443609022557"
"7750","0.5266272189349113","0.5266272189349113","0.5266272189349113","0.5048231511254019","0.5048231511254019","0.5048231511254019","0.46381578947368424","0.46381578947368424","0.46381578947368424","0.4721311475409836","0.4721311475409836","0.4721311475409836","0.48293963254593175","0.48293963254593175","0.48293963254593175","0.5016181229773463","0.5016181229773463","0.5016181229773463","0.40671641791044777","0.40671641791044777","0.40671641791044777"
"7760","0.5250737463126843","0.5250737463126843","0.5250737463126843","0.5048231511254019","0.5048231511254019","0.5048231511254019","0.46381578947368424","0.46381578947368424","0.46381578947368424","0.4738562091503268","0.4738562091503268","0.4738562091503268","0.48293963254593175","0.48293963254593175","0.48293963254593175","0.5016181229773463","0.5016181229773463","0.5016181229773463","0.40671641791044777","0.40671641791044777","0.40671641791044777"
"7770","0.5235294117647059","0.5235294117647059","0.5235294117647059","0.5032051282051282","0.5032051282051282","0.5032051282051282","0.46381578947368424","0.46381578947368424","0.46381578947368424","0.4738562091503268","0.4738562091503268","0.4738562091503268","0.48293963254593175","0.48293963254593175","0.48293963254593175","0.5016181229773463","0.5016181229773463","0.5016181229773463","0.4052044609665427","0.4052044609665427","0.4052044609665427"
"7780","0.5219941348973607","0.5219941348973607","0.5219941348973607","0.4984126984126984","0.4984126984126984","0.4984126984126984","0.46557377049180326","0.46557377049180326","0.46557377049180326","0.4738562091503268","0.4738562091503268","0.4738562091503268","0.4816753926701571","0.4816753926701571","0.4816753926701571","0.5032258064516129","0.5032258064516129","0.5032258064516129","0.4052044609665427","0.4052044609665427","0.4052044609665427"
"7790","0.5233918128654971","0.5233918128654971","0.5233918128654971","0.4984126984126984","0.4984126984126984","0.4984126984126984","0.4673202614379085","0.4673202614379085","0.4673202614379085","0.4738562091503268","0.4738562091503268","0.4738562091503268","0.4816753926701571","0.4816753926701571","0.4816753926701571","0.5032258064516129","0.5032258064516129","0.5032258064516129","0.4074074074074074","0.4074074074074074","0.4074074074074074"
"7800","0.5233918128654971","0.5233918128654971","0.5233918128654971","0.4984126984126984","0.4984126984126984","0.4984126984126984","0.4673202614379085","0.4673202614379085","0.4673202614379085","0.4738562091503268","0.4738562091503268","0.4738562091503268","0.4816753926701571","0.4816753926701571","0.4816753926701571","0.5032258064516129","0.5032258064516129","0.5032258064516129","0.4074074074074074","0.4074074074074074","0.4074074074074074"
"7810","0.5233918128654971","0.5233918128654971","0.5233918128654971","0.5","0.5","0.5","0.4673202614379085","0.4673202614379085","0.4673202614379085","0.4723127035830619","0.4723127035830619","0.4723127035830619","0.4804177545691906","0.4804177545691906","0.4804177545691906","0.5032258064516129","0.5032258064516129","0.5032258064516129","0.4074074074074074","0.4074074074074074","0.4074074074074074"
"7820","0.5233918128654971","0.5233918128654971","0.5233918128654971","0.5","0.5","0.5","0.4673202614379085","0.4673202614379085","0.4673202614379085","0.4723127035830619","0.4723127035830619","0.4723127035830619","0.4804177545691906","0.4804177545691906","0.4804177545691906","0.5032051282051282","0.5032051282051282","0.5032051282051282","0.4074074074074074","0.4074074074074074","0.4074074074074074"
"7830","0.5233918128654971","0.5233918128654971","0.5233918128654971","0.5","0.5","0.5","0.4673202614379085","0.4673202614379085","0.4673202614379085","0.4723127035830619","0.4723127035830619","0.4723127035830619","0.4804177545691906","0.4804177545691906","0.4804177545691906","0.5032051282051282","0.5032051282051282","0.5032051282051282","0.4059040590405904","0.4059040590405904","0.4059040590405904"
"7840","0.5233918128654971","0.5233918128654971","0.5233918128654971","0.5","0.5","0.5","0.46579804560260585","0.46579804560260585","0.46579804560260585","0.4723127035830619","0.4723127035830619","0.4723127035830619","0.4804177545691906","0.4804177545691906","0.4804177545691906","0.5063694267515924","0.5063694267515924","0.5063694267515924","0.40808823529411764","0.40808823529411764","0.40808823529411764"
"7850","0.521865889212828","0.521865889212828","0.521865889212828","0.5","0.5","0.5","0.4675324675324675","0.4675324675324675","0.4675324675324675","0.4707792207792208","0.4707792207792208","0.4707792207792208","0.4791666666666667","0.4791666666666667","0.4791666666666667","0.5063694267515924","0.5063694267515924","0.5063694267515924","0.41025641025641024","0.41025641025641024","0.41025641025641024"
"7860","0.5232558139534884","0.5232558139534884","0.5232558139534884","0.5","0.5","0.5","0.4692556634304207","0.4692556634304207","0.4692556634304207","0.4707792207792208","0.4707792207792208","0.4707792207792208","0.4791666666666667","0.4791666666666667","0.4791666666666667","0.5063694267515924","0.5063694267515924","0.5063694267515924","0.41025641025641024","0.41025641025641024","0.41025641025641024"
"7870","0.5232558139534884","0.5232558139534884","0.5232558139534884","0.49843260188087773","0.49843260188087773","0.49843260188087773","0.4692556634304207","0.4692556634304207","0.4692556634304207","0.4707792207792208","0.4707792207792208","0.4707792207792208","0.4791666666666667","0.4791666666666667","0.4791666666666667","0.5063694267515924","0.5063694267515924","0.5063694267515924","0.40875912408759124","0.40875912408759124","0.40875912408759124"
"7880","0.5217391304347826","0.5217391304347826","0.5217391304347826","0.49843260188087773","0.49843260188087773","0.49843260188087773","0.4692556634304207","0.4692556634304207","0.4692556634304207","0.4694533762057878","0.4694533762057878","0.4694533762057878","0.4791666666666667","0.4791666666666667","0.4791666666666667","0.5063694267515924","0.5063694267515924","0.5063694267515924","0.40875912408759124","0.40875912408759124","0.40875912408759124"
"7890","0.5217391304347826","0.5217391304347826","0.5217391304347826","0.5","0.5","0.5","0.4692556634304207","0.4692556634304207","0.4692556634304207","0.4694533762057878","0.4694533762057878","0.4694533762057878","0.4779220779220779","0.4779220779220779","0.4779220779220779","0.5063694267515924","0.5063694267515924","0.5063694267515924","0.4057971014492754","0.4057971014492754","0.4057971014492754"
"7900","0.5217391304347826","0.5217391304347826","0.5217391304347826","0.5","0.5","0.5","0.4692556634304207","0.4692556634304207","0.4692556634304207","0.4694533762057878","0.4694533762057878","0.4694533762057878","0.4779220779220779","0.4779220779220779","0.4779220779220779","0.5079365079365079","0.5079365079365079","0.5079365079365079","0.4057971014492754","0.4057971014492754","0.4057971014492754"
"7910","0.523121387283237","0.523121387283237","0.523121387283237","0.5","0.5","0.5","0.47096774193548385","0.47096774193548385","0.47096774193548385","0.4694533762057878","0.4694533762057878","0.4694533762057878","0.47668393782383417","0.47668393782383417","0.47668393782383417","0.5063291139240507","0.5063291139240507","0.5063291139240507","0.4057971014492754","0.4057971014492754","0.4057971014492754"
"7920","0.523121387283237","0.523121387283237","0.523121387283237","0.5","0.5","0.5","0.47096774193548385","0.47096774193548385","0.47096774193548385","0.47115384615384615","0.47115384615384615","0.47115384615384615","0.47668393782383417","0.47668393782383417","0.47668393782383417","0.5063291139240507","0.5063291139240507","0.5063291139240507","0.4064748201438849","0.4064748201438849","0.4064748201438849"
"7930","0.5244956772334294","0.5244956772334294","0.5244956772334294","0.5","0.5","0.5","0.47096774193548385","0.47096774193548385","0.47096774193548385","0.47115384615384615","0.47115384615384615","0.47115384615384615","0.47668393782383417","0.47668393782383417","0.47668393782383417","0.5047318611987381","0.5047318611987381","0.5047318611987381","0.4064748201438849","0.4064748201438849","0.4064748201438849"
